review_id,restaurant_name,review_date,username,review_title,review_rating,review_text
658500887,Miss Sushi Sevilla Restaurante Japonés,2019-03-14,Dayana0212,Pedido a domicilio.,5,"Mi marido acaba de hacer un pedido a domicilio y quedo encantado, así que lo aconsejamos... si es bueno cuando te lo llevan a casa, en el restaurante no tendrá desperdicio! "
652729866,Miss Sushi Sevilla Restaurante Japonés,2019-02-16,tizaybarra,Buen japonés - recomendable! ,3,"Miss sushi, local de comida japonesa bastante atractivo, con muy buen ambiente. El personal muy atento y amable desde que entramos por la puerta. Nuestra elección fue la siguiente:1. 3 tercios de cerveza cruzcampo especial (2,70€x3).2. Yakisoba de langostinos y pluma ibérica. Estaba muy rico. No nos gustó el tamaño de la carne, venían trozos muy grandes. (12,50€)3. Roll nude (9,90€ 8 piezas).4. Roll Salmón surf (8,50€ 8 piezas). Sin duda este roll fue el que más nos gustó y os recomiendo que pidáis.Total: 39,00 €.Lo recomiendo. Volveré! "
652399867,Miss Sushi Sevilla Restaurante Japonés,2019-02-14,almumndzp,Fin de prohibición,5,"Fuimos a comer estas navidades después de tener a mi bebé, ya que llevaba todo el embarazo sin poder comer sushi. Una vez más el trato fue espectacular, la comida me supo a gloria!! De 10"
651125658,Miss Sushi Sevilla Restaurante Japonés,2019-02-09,Juan Jose P,Nefasto,1,"Está más bueno el sushi del carrefour. Se olvidaron de uno de los platos, lo dijimos y tardaron bastante, con lo cual nos comimos ese plato solo, cuando ya habiamos acabado con todo. Las camareras nada profesionales, y si las llamabas no echaban cuenta. El precio es elevado para la calidad. Una decepción, no lo recomiendo."
648391991,Miss Sushi Sevilla Restaurante Japonés,2019-01-26,Jose Miguel G,Excelente!!,5,"Recomendable totalmente, comida exquisita!!! El tartar de atun es una locura y el Yakisoba con huevo puedes llorar!!!"
646997382,Miss Sushi Sevilla Restaurante Japonés,2019-01-19,ucmanon,Decepción ,1,"Yo soy cliente desde hace mucho de miss sushis, antes me encantaba pero han cambiado la carta y han bajado mucho en cuanto a calidad y cantidad. No lo recomiendo, hay mejores sushis en Sevilla! "
641594010,Miss Sushi Sevilla Restaurante Japonés,2018-12-26,Tamara R,Buenísimo,4,Estaba todo buenísimo por poner un pero el precio es elevado. Y la atención a la entrada no fue lo que esperaba ya que teníamos una reserva.
640715235,Miss Sushi Sevilla Restaurante Japonés,2018-12-20,efdme2018,De los mejores japoneses de Sevilla,5,"Hicimos un pedido para no comer en el local, el restaurante precioso, lleno, incluso con cola para comida para llevar, ellas todos super amables y no faltaba detalle en la bolsa, todo tipo de salsas y fantástico todo, me encantó"
640402400,Miss Sushi Sevilla Restaurante Japonés,2018-12-18,viajeragc87,Al rico sushi,4,"Ya había ido a este lugar en Madrid por lo que sabía lo que me iba a encontar. El sushi está buenísimo, recomiendo sobre todo uno de salmón rebozado en una especie de tempura crujiente y como postre el sushi con Nutella, ¡una delicia! . No es barato pero tampoco es un precio desorbitado. Tiene además una estética muy femenina asi que ideal para una reunión con amigas. "
638954761,Miss Sushi Sevilla Restaurante Japonés,2018-12-11,Alvarojcadn,Calidad precio razonable,3,"Buen sitio, cómodo bien atendido. La comida estaba bastante bien, no es sobresaliente pero acorde o muy acorde a lo que pagamos. Ubicación magnifica para quedar con amigos y seguir despues. No pude probar mas que 4-5 platos y todos estaban muy buenos. Al no ser expertos lo mismo no pedimos lo mas bueno, pero todo muy rico."
636616217,Miss Sushi Sevilla Restaurante Japonés,2018-11-30,RosaBlanco,Genial!!,4,"El restaurante se ubica en el centro de Sevilla, muy cerca de los lugares de interés. Si se busca un restaurante de inspiración japonesa pero con opciones para paladares no asiáticos, Miss Sushi es una gran opción. Carta detallada, opciones ventanas y un sinfín de platos para probar. El cake de atún espectacular, picante y delicioso, con ingredientes de primera. Los roll vegetarianos, con queso de cabra y tomate seco muy buenos. La decoración es extravagante y atrevida pero con estilo. Un lugar a tener en cuenta, la próxima vuelvo y pruebo más cosas. La camarera (una chica rubia) es encantadora y te aconseja perfectamente, un diez!! La relación calidad del producto y precio muy buena."
635950965,Miss Sushi Sevilla Restaurante Japonés,2018-11-27,mariajosetm96,Del mejor que he probado,4,"Pedimos a domicilio, nos llegó en apenas 15 minutos y nos sorprendió gratamente el sabor de todo y la presentación de la comida. Para repetir sin duda. El único ''pero'' es el precio, un poco caro."
632774741,Miss Sushi Sevilla Restaurante Japonés,2018-11-12,ccanerop,Pedimos comida a domicilio.,4,Pedimos comida a domicilio y llegó a la hora y en buenas condiciones.La comida está buena y el precio es el estándar para la comida japonesa.
631692223,Miss Sushi Sevilla Restaurante Japonés,2018-11-07,evcaiz,Genial,5,"Me ha encantado..todo muy detallado, buena atención...calidad-precio aceptable..repetiria, todo muy rico"
628018034,Miss Sushi Sevilla Restaurante Japonés,2018-10-25,tapasporelmundo,Explosión de sabor y color,4,"Es uno de esos lugares que te sorprenden desde antes de entrar, un local realmente original.Tu sitio perfecto si quieres ver todo de color rosa.La decoración está super cuidada con varios espacios dentro del mismo salón que te permiten adaptarte según el numero de personas que vayáis, y aunque al principio te puede parecer recargado, cuando llevas un rato lo ves agradable y bonito.En cuanto a la comida empezaré diciendo que el sushi no es mi plato preferido, sin embargo todo lo que comí estaba buenísimo aparte de muy, muy bien presentado con un colorido y un emplatado perfecto, y ningún pero a la calidad. El combo especial aniversario que ofrecen ahora es precioso, y te permite probar juntos sus éxitos mas destacados, una combinación de ingredientes tan bien utilizados que los hace deliciosos al paladar y a la vista.El salmón surf, uno de sus platos estrella estaba riquísimo con un salmón tempurizado que lo hace muy original.Y si no es tu fuerte el sushi no pasa nada, tienen una carta muy extensa, tomé Tempura de gambón salvaje; una combinación sorprendente de texturas con el crujiente de la tempura, la salsa y el sésamo acompañando el jugoso gambón.Un tiradito de atún con verdurita muy picada y brotecitos que le daban un toque fresco y delicado.También tienen carne. La hamburguesita de buey del valle del Esla estaba en su punto y con ese toque de mayonesa japo y el pan de trigo que la hace diferente. Y también de carne era el Beef Cake, de solomillo de vaca a la japonesa con sésamo, aguacate y huevo a baja temperatura que le aportaba cremosidad y su toque de yakiniku.El postre para seguir con sushi unos Miss Nutella con fresa y coco muy originales y sabrosos.La chica que nos atendió muy amable y te explica todo perfectamente si le consultas, atenta y sin agobiar."
627762046,Miss Sushi Sevilla Restaurante Japonés,2018-10-24,Sr_Carrillo,Sushi con glamour,5,"Nada más entrar quedas sorprendido por la decoración tan original y chic del local, como si hubieras entrado en otro mundo, y no puedes resistirte a sacar unas fotos. Es acogedor y coqueto.Una vez en la mesa echas un vistazo a la carta, y como cada plato tiene su foto, sabes lo que pides. Además, la camarera que nos atendió, nos explicó con todo detalle, además de recomendarnos ciertos platos.Estos son los platos que compartimos:**Tempura de gambón salvaje con salsa de chili: no te la puedes perder. Espectacular.**Miss BB: 2 piezas de buey del Valle del Esla con salsa tonkatsu y mayonesa japonesa. Muy estético el panecillo y rico el conjunto.**Tiradito de atún: con aceite de oliva, soja, jengibre y cebollino. Bien condimentado.**Beef cake: tartar de solomillo de vaca con yema de huevo cocinada a baja temperatura aguacate sésamo y yakiniku. **De los Miss Éxitos probamos el sushi Salmon Surf, que es un tempurizado de salmón y queso fresco, tartar de salmón a las finas hierbas, mayonesa japonesa y salsa teriyaki. Sabrosísimo y muy bien presentado.**El combo 10 aniversario con 16 piezas de sushi: 4 vegetal, 4 ten, 4 doble atún y 4 dragón. Ideal para compartir y probar variedades. Hasta fin de año lo tienen de promoción por el décimo Aniversario a 19,90€.**Mix de Sushi de Nutella/Fresa. Postre original.La calidad en general es muy buena, la preparación cuidada y con mucho detalle.Cuando te tratan bien, con simpatía, comes bien y con calidad, te quedan ganas de volver para seguir disfrutando de la variada carta.En resumen:Un buen lugar para iniciarse y descubrir el mundo del sushi y nuevos sabores. Y muy buen lugar también para los que ya son amantes del sushi. Buen sabor y con opciones para todos, incluso a los menos amantes de lo asiático, ya que en Miss Sushi ofrecen recetas japonesas adaptadas al gusto europeo. Una fusión de sabores original y personal."
626918581,Miss Sushi Sevilla Restaurante Japonés,2018-10-21,tamaragsm,Todo super rico,4,"El restaurante es super original, la comida está muy buena. Y calidad precio perfecto. Totalmente recomendable "
624440783,Miss Sushi Sevilla Restaurante Japonés,2018-10-13,FTM2FTM,buen sitio para comer,4,Mucha variedad de sushi y muy buena calidad del producto y muy rico el yakitori de pollo. Recomendable todo
623804834,Miss Sushi Sevilla Restaurante Japonés,2018-10-10,Alyfr,Siempre satisfechos,5,Voy mucho gracias al menú almuerzo con su precio muy asequible. Siempre estamos bien atendidos. Es de los mejores sitios para comer sushis y además el lugar es muy chulo.
620935080,Miss Sushi Sevilla Restaurante Japonés,2018-10-01,María P,Perfecto,5,"Un lugar perfecto para una cita romántica (a la persona tiene que gustarle muchísimo el rosa, condición indispensable). La comida buenísima, un ambiente íntimo y el personal muy amable. RECOMENDADÍSIMO. Recomendación: un plato de sushi llamado Dragón. Esquisito."
620645319,Miss Sushi Sevilla Restaurante Japonés,2018-09-30,marenia23,Luchando por mantenerse,3,"Soy cliente desde hace tiempo, principalmente a domicilio. Empezaron muy fuerte y aunque no era barato la calidad lo valía y la variedad y platos exclusivos lo hacía un muy buena opcion como japonés occidentalizado.Fueron cambiando la carta y quitando casi lo mejor, subieron precios a algunas cosas y la presentación al menos a domicilio era pauperrima.Laa raciones son muy escuetas. Mi favorito, el Oshi es muy caro y cada ve mas pequeño y peor cortado, siempre se desmonta.Han cambiado los tarros por bolsitas para la soja y es muy molesto porque siempre acaba derramado al abrirlo, poco practico.De sabor se mantiene y es por ello que he vuelto a pedir par de veces pero depende del día es escabroso, y la cuenta para unas 3 personas y comer tampoco hasta hartarte pueden ser perfectamente 70 euros.Es una pena porque los platos son buenos. Si apretaran mas en la presentación y tamaños de pieza o precio de unidades ganarían bastante.Ayer pedí y aunque la cosa estuvo mejor que la anterior tampoco fue para tirar cohetes."
620249340,Miss Sushi Sevilla Restaurante Japonés,2018-09-28,JJardi,Comida a domicilio,3,"Somos clientes habituales de este local y aunque la relación calidad, cantidad y precio sigue siendo buena, hemos notado desde su cambio de carta un bajón en la calidad de los platos. A pesar de esto sigue siendo una buena opción. "
619781721,Miss Sushi Sevilla Restaurante Japonés,2018-09-26,MilySaH,Totally Girly!!!! ,3,"Miss sushi, un lugar ideal para niñas románticas y cursis. La decoración del lugar lo mejor del restaurante. ¡Me encanto! El sushi bueno pero nada espectacular, el servicio de las chicas muy bien. Precios, pagas por el lugar. Recomendado si quieres comer bien en un lugar súper lindo y sweet a un precio un poco más elevado. Si vas con tus amigas pide una botella del novio perfecto para estar ad hoc al lugar. "
616995581,Miss Sushi Sevilla Restaurante Japonés,2018-09-16,AnitaNoles,Parada en Sevilla ,5,"Llegamos de viaje al aeropuerto de sevilla y antes de volver a casa pasamos por aquí. Sitio totalmente recomendable, rápido y calidad muy buena. Los precios están bien. Sin duda, cada vez que pase por sevilla iremos. "
615090929,Miss Sushi Sevilla Restaurante Japonés,2018-09-09,Chirrete,Justito,3,"La comida es muy buena servida muy corta de cantidad...En cuanto al ambiente de la decoración no es lo que se corresponde , pero bueno, tampoco es lo más importante. El servicio bueno."
610426975,Miss Sushi Sevilla Restaurante Japonés,2018-08-26,Safia B,Fatal!,1,"Estuvimos dando una vuelta por el centro y decidimos cenar algo... pues bien, el sitio es bonito a simple vista... lo que no es bonito es la desidia con la que te atiende la camarera, que parece casi que va a desfallecer,hablando sin mirarnos a la cara y con la impresión de que estaba contando los minutos para que nos fuéramos... otra cosa que no es bonita, es que tengas que comer con un tenedor ya que nisiquiera te miran para poder pedir un cuchillo ...La carta es super extensa y ponen mil cosas, algunos platos tienen un montón de ingredientes y mil salsas... luego es un poco de arroz,un poco de pepino,un poco de palitos de cangrejo...(poke salmon), por 9,90€ .En cuanto al peor plato que pedimos,que fueron las japo bravas tengo que decir que son de chiste, papas congeladas con salsa y un poco de semillas por encima... por 4.90€. Se me olvidaba!!!! En medio de la cena y mientras te estás llevando la comida a la boca,empezan a sacar la basura (cortada de rollo total...).Quizás me esperaba algo más, por la ubicación y por las pintas del local... fallo mío, una y no más."
609023499,Miss Sushi Sevilla Restaurante Japonés,2018-08-21,asencio7k,Recomendado ,5,"La calidad es muy buena a muy buen precio, el lugar es agradable y el hilo musical. El único pero es que son un poco escasos con el wasabi, pero me lo pusieron todas las veces que lo pedí."
606248147,Miss Sushi Sevilla Restaurante Japonés,2018-08-14,Jm_Rome,El Miss de los Japos,5,"Si quieres comer sushi de calidad en un decorado alejado de lo asiático sin duda este es el Miss de los japos. Su decoración es una pasada, su carta perfecta con imágenes de sus platos ( Para los que se inicien en el shusi esta carta ayuda mucho a escoger )La calidad del sushi es sobresaliente alto, capaces de incluso innovar con postres de shusi y chocolate, algo tan arriesgado como a la vez sabroso y acertado. Ya son varias las ocasiones que hemos venido a Miss, nunca falla, el equipo funciona muy bien, siempre nos atiende la misma chica que es un encanto ( Un 10 para ella )No hay más, Miss sushi es el Miss de los japos, venid. "
601247607,Miss Sushi Sevilla Restaurante Japonés,2018-07-30,caspersusi,Tercera opción ,4,"Fuimos a otros dos locales de sushi pero uno cerrado por vacaciones y otro por descanso los lunes ,entonces este fue una tercera opción ,es más caro pero está riquísimo y buena calidad todo sea dicho"
596679416,Miss Sushi Sevilla Restaurante Japonés,2018-07-16,orugaza,Excelente opción,5,Ambiente muy agradable y decoración muy original...no tiene nada que ver con una decoración tradicional de un restaurante japonés.Buena carta de platos y buen servicio...no es caro para lo que ofrece. Para repetir. 
595599088,Miss Sushi Sevilla Restaurante Japonés,2018-07-12,LuisUrdaneta,COCINA JAPONESA EN AMBIENTE EUROPEO,4,"No es el típico restaurante japones, una decoración desenfadada con predominancia del color rosa, algo art deco. Su cocina tampoco es la clásica de un japones, es muy sorprendente, basada en los makis y nigiris clásicos pero con ingredientes y presentaciones muy diferentes "
593244808,Miss Sushi Sevilla Restaurante Japonés,2018-07-05,jusb88,El mejor sushi a domicilio de Sevilla!,5,"Pues de nuevo hemos pedido sushi a domicilio de Miss Sushi y como siempre es un acierto! La presentación muy buena, calidad alta y precio ajustado para la cantidad que disponen."
590981089,Miss Sushi Sevilla Restaurante Japonés,2018-06-26,HelenaL729,Comida a domicilio ,2,"El poke eran dos trozos mal contados de salmón y dos de pepino y el resto alga y arroz. El sushi y los noodles no estaban mal, pero son raciones muy pequeñas para su precio. No repetiremos. "
586672303,Miss Sushi Sevilla Restaurante Japonés,2018-06-11,pedropelaez,Atentos a las fotos,1,"Precios exorbitantes, comida de tamaño enano. Ni se les ocurra pisar ese sitio, o tendrán que vender un riñón para pagar la cuenta...36€ lo de las fotos."
583292940,Miss Sushi Sevilla Restaurante Japonés,2018-05-28,Amerosa m,.,4,"buenas, me podría decir alguien desde que hora hasta que hora está el menú y que días de la semana? gracias "
580694555,Miss Sushi Sevilla Restaurante Japonés,2018-05-16,alex H,"Todo muy bien, recomendable",5,Me gustó el restaurante bastante. Buenos noodles y sushi servidos muy bien por camareros simpáticos. Repetiría
579892156,Miss Sushi Sevilla Restaurante Japonés,2018-05-13,Ignacio G,Una y no más,1,"Pedí sushi a domicilio y de todos los que he probado (que son bastantes) puedo decir que es el peor tanto en calidad como en cantidad, pues las piezas son ridículas. No volveré."
576915574,Miss Sushi Sevilla Restaurante Japonés,2018-04-30,EleKill-Bill,Muy agradable,5,Bien atendido. Mis hijos comieron genial y nosotros también. La comida Buena. Probamos un cava muy rico. Volveremos!!
575769210,Miss Sushi Sevilla Restaurante Japonés,2018-04-26,fcojoseperezpueyo,Menú del día,4,Tienen un menú del día por 12 euros buenecito. Dos entrantes y plato princiipal. Quien le guste el shushi tiene varios platos para probarlos. El menú llena bastante. La decoración es muy cuqui!
575334883,Miss Sushi Sevilla Restaurante Japonés,2018-04-24,AlbaSoad,Ha dado un bajón impresionante...,3,"Llevo años siendo fiel a esta franquicia, he estado en restaurantes Miss Sushi de distintas provincias y siempre he pensado que merece la pena el precio que pagas por la calidad de la comida, el sabor, la diversidad y la presentación de los platos. Pero desde hace unos meses han cambiado la carta, la han reducido quitando algunos productos que realmente me gustaban, pero no sólo eso sino que han reducido considerablemente el tamaño de las piezas de sushi y de la cantidad en los platos, tanto que ahora para saciarte y cenar bien tienes que gastarte aproximadamente unos 80 euros, lo cual ya me parece excesivo teniendo en cuenta el tamaño y que ya no hay tanta variedad como antes. Me ha dado mucha rabia porqué iba todos los meses a cenar con mi pareja, pero a pesar de que sigue estando todo muy bueno, estamos visitando ya otros restaurantes que al menos, tienen una buena relación calidad-cantidad-precio."
573561903,Miss Sushi Sevilla Restaurante Japonés,2018-04-15,RSal_12,Cena de aniversario ,5,"El tartar de salmón, sencillamente espectacular; y dos variedades de roll, también exquisitas. El postre, delicioso. El precio, razonable; las raciones, un poco cortitas."
573392371,Miss Sushi Sevilla Restaurante Japonés,2018-04-15,gonzalom797,Muy bueno,5,"Ambiente cuidado y acogedor. Comida de fusión muy bien elaborada y exquisita. Servicio correcto y rápido. Precio correcto, tres platos más las bebida 33€."
572152082,Miss Sushi Sevilla Restaurante Japonés,2018-04-09,Teresacabello97,Escaso ,1,"Me gasté casi 16 euros y apenas como nada, lo pedí a domicilio. El sabor es medianamente aceptable pero el tamaño es ridículo."
570220328,Miss Sushi Sevilla Restaurante Japonés,2018-04-01,LCIsabel,Demasiado rosa.,3,"La relación calidad, precio me pareció adecuada. Pero la decoración demasiado recargada. El servicio, atento.Puedes comer bien, sin dejarte la cartera"
568614138,Miss Sushi Sevilla Restaurante Japonés,2018-03-25,Jiatsu,100% Recomendable,4,Restaurante Japonés muy recomendable! Ya sea para comer “in situ” o “take away”. Hace poco renovaron la carta y las novedades son increibles! Aunque también mantienen los clásicos!! Si os gusta el Sushi lo teneis que probar!
561475799,Miss Sushi Sevilla Restaurante Japonés,2018-02-19,mariolac310,Sitio con encanto y comida buena.,4,"El sitio es muy chulo y tiene su encanto. La atención correcta y la comida en general buena. Destacable las miss bb que estaban genial. El sushi muy bueno y en piezas pequeñas, que en muy caso lo prefiero. "
555518035,Miss Sushi Sevilla Restaurante Japonés,2018-01-22,dinsifuentes,Fan como siempre ,4,"Buena atención y comida rica, simplemente bueno. Sobretodo destacaría el roll de salmón con queso crema, y los yakisoba de pluma ibérica. La decoración es de lo más chic.¡Siempre repetimos!"
554839123,Miss Sushi Sevilla Restaurante Japonés,2018-01-19,belorobeloro,Perfecto 👌 ,5,"Hemos estado hoy para comer, nos hemos pedido el menú de mediodía y nos ha gustado mucho.Mucha comida por un buen precio, incluso nos ha sobrado y nos lo han dado para llevar sin ningún problema.La calidad bastante buena y la chica que nos atendió muy simpática.¡Volveremos!"
554444781,Miss Sushi Sevilla Restaurante Japonés,2018-01-17,franlopa76,Excepcional con diferencia ,5,"Para mi gusto el mejor restaurante japonés de Sevilla. Todos los platos exquisitos y cuidados al detalle, todo en su punto y cantidades apropiadas. El arroz del sushi perfectamente cocinado. Recomendable 100% tanto para disfrutar en el restaurante como para pedir a casa, ya que lo envasan todo perfectamente y llega todo en perfecto estado y a su temperatura. Yo no me lo pienso, soy un enamorado de la comida japonesa y desde que he descubierto este restaurante no lo cambio por ningún otro en Sevilla. El precio es adecuado teniendo en cuenta que la calidad de los platos e ingredientes es excepcional."
552261065,Miss Sushi Sevilla Restaurante Japonés,2018-01-07,pablomendezestevez,Correcto,3,Buen sushi con buena relación calidad precio para disfrutar en un curioso salón. Muy buena atención. 
549886325,Miss Sushi Sevilla Restaurante Japonés,2017-12-29,marialuisanl,Sushi Bar correcto,3,"Un Sushi bar correcto (más que correcto si pensamos que es una franquicia). Ambiente agradable con decoración llamativa y algo recargada. Servicio amable y rápido. Algunos rollos de invención propia pierden al incorporarles sabores de mayonesas o salsas, pero en general la comida está bien. Algo subido de precio en general también. No está mal."
548858590,Miss Sushi Sevilla Restaurante Japonés,2017-12-23,korgancrespo,Cumplidor,3,"Restaurante japonés con decoración particular envuelto en rosa. Buen servicio y amplia carta.Me encanta el sushi y siempre me gusta probar los rolls de cada restaurante porque es donde se pueden apreciar sabores diferentes. Aquí fallan. Todo está bien hecho y hay algunos interesantes, pero las combinaciones de sabores e ingredientes no casan. Queso azul, picadillo, piel de salmón elástica y chiclosa, remolacha, etc. No me convenció el experimento..."
548746170,Miss Sushi Sevilla Restaurante Japonés,2017-12-22,13ra_ls,Acierto asegurado,4,"Restaurante japonés de ambiente relajado y confortable, servicio amable y sushi de muy buena calidad, quizás no sea el mejor que hayas probado nunca si eres adepto a los japos pero quedarás muy satisfecho"
548150036,Miss Sushi Sevilla Restaurante Japonés,2017-12-20,estelae2014,muy buena sorpresa,4,Pedimos take away por Just eat y ha sido un acierto.Si es cierto que es caro pero la calidad de los Nigeria y sashimi es riquísimo. ..además de la presentación de la bolsa y demás cdo lo recibes n casa.Si te gusta el sushi de calidad lo recomiendo sin dudarlo.Seguiré pidiéndolo. ..
546079009,Miss Sushi Sevilla Restaurante Japonés,2017-12-08,Vanessa H,Buen sushi! ,4,"El local es muy amplio, a mi gusto esta sobrecargado en la decoración. Los rolls y maki están muy buenos. Ofrecen combos variados a precios asequibles. Pedimos una entrada de tempura mix muy buena, la sirven con dos salsas super ricas"
545622812,Miss Sushi Sevilla Restaurante Japonés,2017-12-06,Ulisea,mucha fama pero,3,Es un japonés más. Precios asequibles en mayoría de platos y algunos excesivos. Los maquis nada del otro mundo. Sopa de miso muy rica y abundante. Funciona muy bien el reparto a domicilio. Para mi gusto la decoracion es extravagante y muy oscura
543239160,Miss Sushi Sevilla Restaurante Japonés,2017-11-25,mariadF2429AD,Normal,3,"La comida muy bien. No tenía cubiertos para poder comer, obligatorio comer con palillos. Íbamos en un grupo grande y una de las camareras perdió un poco las formas. No creo que vuelva."
543123061,Miss Sushi Sevilla Restaurante Japonés,2017-11-25,SoyBube,Local precioso y menú estupendo ,5,"En pleno centro de Sevilla, cuenta con un local bastante grande y una bonita decoración. El camarero q nos atendió fue en todo momento un encanto y nos ofreció el menú de mediodía. 2 entrantes, con plato principal y bebida 12.5€. Pedimos también noodles por 1€ más. Todo riquísimo y nos quedamos bien satisfechos. El baño también está genial, limpio y amplio.Al pedir la cuenta nos dieron 2 piruletas. Nos ganaron con tanto detalle. Yo lo había probado por Glovo q lo llevan a domicilio pero venir aquí ha sido un acierto. Volveremos :)"
542504017,Miss Sushi Sevilla Restaurante Japonés,2017-11-21,jusb88,SIMPLY AMAZING...,5,"Pedimos para comer en casa, Miss Tempura, Futomaki y de postre Miss Dulce de Leche. Prometo que moriréis de placer al probarlos todos. Es una opción totalmente recomendable para cualquier ocasión. Muy rápido e inventivo."
538586936,Miss Sushi Sevilla Restaurante Japonés,2017-11-05,mariadK5910TT,Muy recomendable,5,"Un sitio nuevo, tranquilo, de calidad, muy buen sushi y el servicio ejemplar, gracias a la atención de Enrique no nos faltó de nada. Muy recomendable para visitar."
537344610,Miss Sushi Sevilla Restaurante Japonés,2017-10-31,RafaPapepac,Muy buen shusi y bonita decoracion.,4,"Toda la comida estuvo muy buena, especialmente el Miss Ten y el Osi Sushi.El trato y la decoración del local excelente. Los postres fue lo que menos nos gusto."
536864982,Miss Sushi Sevilla Restaurante Japonés,2017-10-29,284mercedess,Decoración y comida,5,"Tienen una decoración llamativa y bonita,el personal muy amable, el sushi muy bueno,recomiendo QUEEN. "
536567634,Miss Sushi Sevilla Restaurante Japonés,2017-10-28,Masensio80,Buen menú a mediodía,4,"Sólo he ido en horario de menú, cuyo precio me pareció más que aceptable para lo que ofrecen. Local muy bonito y servicio bastante correcto. El sushi del menú muy bueno y con cantidad suficiente. Volveremos para seguir probando."
535292910,Miss Sushi Sevilla Restaurante Japonés,2017-10-23,RMGR86,Variedad en shusi pero servicio Pésimo,3,"Estuvimos el pasado sábado, el shusi es variado y está bastante bien, pero el Tanaka de atún mal elaborado y el servicio pésimo, servían los platos antes de poner los cubiertos, la soja nos la pusieron de otra que habían retirado de otra mesa para ahorrar tiempo, pedimos unas copas de vino, el VINO CALIENTE y en el postre vuelta a esperar con los cubiertos!! Además de que tenían algún problema entre camareros. Sitio muy llamativo estéticamente pero no creo que sea tan bueno cómo se dice! Deberían de formar mejor a la hora de atención al cliente y protocolo."
533534233,Miss Sushi Sevilla Restaurante Japonés,2017-10-16,davidtA3971PD,Lugar original ,4,No son los mejores sushis que se puedan comer pero la calidad general es buena y por un precio razonable. La decoración si es muy original.
533046427,Miss Sushi Sevilla Restaurante Japonés,2017-10-15,ant0ni0j0s_p,Local con encanto,4,Es un sitio con un encanto especial. ElLugar está muy buen situado y la decoración es muy agradable. El trato de su personal es muy correcto.Recomiendo combinados de sushi. Están todos muy buenos. Los Wok son también buenos. Sin embargo el tataki es muy mejorable. Las bebidas son un poco caras pero compensa con la calidad de la comida.Volveremos. 
530100916,Miss Sushi Sevilla Restaurante Japonés,2017-10-05,basilixo,Excelente ,5,"Fuimos un día entre semana, hay menús que merecen la pena ya que la calidad está 100% garantizada, el precio sin menú para algunos puede parecer un poco elevado, pero viendo a lo que cobran el sushi en otros sitios de Sevilla y lo que sirven... merece la pena pagar esa mínima diferencia. Lo único ""negativo"" fue que me pareció un poco lento el servicio en el momento de atender pero es por decir algo malo ya que volvería sin duda y lo recomiendo a todos.P.D: también hemos pedido otras veces desde casa y merece la pena también. "
526709737,Miss Sushi Sevilla Restaurante Japonés,2017-09-23,743anag,Buen sushi ,3,"Buen sitio para comer sushi..hemos ido varias veces al restaurante y hemos pedido comida para llevar otras cuantas..La comida te la trae a casa super curiosa y super bien preparada, está todo riquísimo y el precio es asequible dentro de lo que suele costar los japoneses..Lo recomiendo..el sushi es diferente y hay gran variedad."
524667325,Miss Sushi Sevilla Restaurante Japonés,2017-09-15,HQAl3c,Comida exquisita,5,"Sin duda fue una experiencia realmente grata. La presentación de la comida es genial, la mezcla de sabores es original y sabrosa y el precio muy decente. Estoy deseando volver para seguir probando más cosas de la carta. Aquí os dejo algunas fotos de nuestra cena.En cuanto al local, es tan hortera que también invita a entrar, quedarte y echar un buen rato, sin duda, ¡todo un acierto de cena! "
520031573,Miss Sushi Sevilla Restaurante Japonés,2017-08-31,Lavicios,Peculiar,4,"Nos gustó a primera vista la decoración y el detalle del local y a posteriori he de decir que bastante buena la comida, muy original y bueno el miss México!! Mucha variedad en postres y de chocolate pero igual no elegimos el correcto... repetimos seguro!!"
518923152,Miss Sushi Sevilla Restaurante Japonés,2017-08-29,Kevin F,Una bonita forma de acabar un día ,5,"Fui a cenar con mi pareja y de primeras la decoración del local es inusual a la vez que brillante. Mesas con separación suficiente que hacen de este restaurante un sitio idóneo para disfrutar de una rica cena en una buena compañía. Pero vayamos a lo importante, la comida. Productos de buena calidad y una explosión de sabores en el paladar que hacen que queramos repetir. El servicio muy atento y sobre todo dejando disfrutar al cliente de la comida. Destacable: foie de sushi, rainbow y del ambiente tranquilo. 100% Recomendable "
517207761,Miss Sushi Sevilla Restaurante Japonés,2017-08-24,Javi_lop_rol,Sorprendido ,4,"Sinceramente Sorprendido es la palabra sabiendo que era una cadena de restaurantes esperaba mucho menos de este local,pero me sorprendió gratamente.Cierto es que por destacar algún que otro detalle como que la cerveza no está lo suficientemente fría,que las copas de vino no son las adecuadas,al menos la que nos dieron para un vino eran de champán.Detalles que no dejan de desmejorar una comida que llega en su momento oportuno y con una calidad inmejorable.Realmente después de probar otros japoneses en Sevilla puede ser que este se haga un hueco para los amantes de está cocina."
